File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ14/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1186773.69,15814.42,337607.8,153727.01,0.0,145823.51,0.0,513704.57,3.36,0.0,0.0,0.0,20093.03,0.0,0.0,15814.42,337607.80,0.00,0.00,145823.51,0.00
CZ14/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1175377.3900000001,16156.51,335942.04,153727.01,0.0,145823.51,0.0,503631.93,3.36,0.0,0.0,0.0,20093.03,0.0,0.0,16156.51,335942.04,0.00,0.00,145823.51,0.00
CZ14/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1159047.76,16651.07,333507.36,153727.01,0.0,145823.51,0.0,489242.44,3.36,0.0,0.0,0.0,20093.01,0.0,0.0,16651.07,333507.36,0.00,0.00,145823.51,0.00
CZ14/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3971505.08,3650.41,793293.44,358430.2,0.0,1013813.91,0.0,1423541.03,2275.29,0.0,0.0,0.0,376500.79,0.0,0.0,3522.60,793293.44,127.81,0.00,945189.93,68623.98
CZ14/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3941897.74,3787.23,788625.74,358430.2,0.0,1013813.91,0.0,1398463.61,2275.18,0.0,0.0,0.0,376501.85,0.0,0.0,3659.20,788625.74,128.03,0.00,945189.93,68623.98
CZ14/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3899618.22,3988.09,781960.98,358430.2,0.0,1013813.91,0.0,1362648.49,2274.7,0.0,0.0,0.0,376501.85,0.0,0.0,3859.65,781960.98,128.44,0.00,945189.93,68623.98
CZ14/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,609614.8,1636.92,130665.39,64700.97,0.0,125897.03,0.0,214086.24,3.37,0.0,0.0,0.0,72624.89,0.0,0.0,1636.92,130665.39,0.00,0.00,83226.75,42670.28
CZ14/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,605330.21,1684.58,129975.6,64700.97,0.0,125897.03,0.0,210443.77,3.37,0.0,0.0,0.0,72624.89,0.0,0.0,1684.58,129975.60,0.00,0.00,83226.75,42670.28
CZ14/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,599193.72,1754.66,128990.43,64700.97,0.0,125897.03,0.0,205222.37,3.37,0.0,0.0,0.0,72624.89,0.0,0.0,1754.66,128990.43,0.00,0.00,83226.75,42670.28
CZ14/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,30609.28,112.25,5744.87,2224.35,0.0,2196.82,0.0,11514.83,3.36,0.0,0.0,0.0,8812.8,0.0,0.0,112.25,5744.87,0.00,0.00,2196.82,0.00
CZ14/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,30350.8,115.3,5703.16,2224.35,0.0,2196.82,0.0,11295.01,3.36,0.0,0.0,0.0,8812.8,0.0,0.0,115.30,5703.16,0.00,0.00,2196.82,0.00
CZ14/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,29983.04,119.97,5643.51,2224.35,0.0,2196.82,0.0,10982.23,3.36,0.0,0.0,0.0,8812.8,0.0,0.0,119.97,5643.51,0.00,0.00,2196.82,0.00
CZ14/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1632191.97,34998.700000000004,347671.41,197959.32,0.0,323176.74,0.0,529839.53,3.39,0.0,0.0,0.0,198542.88,0.0,0.0,848.58,347671.41,34150.12,0.00,259085.82,64090.92
CZ14/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1627081.0899999999,35022.49,346870.42,197959.32,0.0,323176.74,0.0,525505.85,3.39,0.0,0.0,0.0,198542.89,0.0,0.0,877.64,346870.42,34144.85,0.00,259085.82,64090.92
CZ14/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1619870.69,35063.69,345728.23,197959.32,0.0,323176.74,0.0,519396.44,3.39,0.0,0.0,0.0,198542.89,0.0,0.0,921.08,345728.23,34142.61,0.00,259085.82,64090.92
CZ14/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,12327972.68,17779.35,2268397.86,1277404.75,0.0,3682881.23,0.0,4442555.87,3.37,0.0,0.0,0.0,638950.24,0.0,0.0,11264.76,2268397.86,6514.59,0.00,3555459.15,127422.08
CZ14/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,12241777.54,18363.2,2256142.95,1277404.75,0.0,3682881.23,0.0,4368031.8,3.37,0.0,0.0,0.0,638950.24,0.0,0.0,11793.06,2256142.95,6570.14,0.00,3555459.15,127422.08
CZ14/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,12118524.61,19126.82,2238705.14,1277404.75,0.0,3682881.23,0.0,4261453.04,3.37,0.0,0.0,0.0,638950.25,0.0,0.0,12535.79,2238705.14,6591.03,0.00,3555459.15,127422.08
CZ14/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,6874602.85,1175163.56,2111736.27,856282.21,0.0,1182847.3,0.0,1239862.06,84894.68,0.0,0.0,0.0,223816.77,0.0,0.0,1293.70,2111736.27,1173869.86,0.00,1139112.10,43735.20
CZ14/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,6859845.710000001,1175231.19,2109763.96,856282.21,0.0,1182847.3,0.0,1226995.37,84905.33,0.0,0.0,0.0,223820.34,0.0,0.0,1350.26,2109763.96,1173880.93,0.00,1139112.10,43735.20
CZ14/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,6838948.42,1175499.4100000001,2106908.97,856282.21,0.0,1182847.3,0.0,1208681.01,84905.61,0.0,0.0,0.0,223823.91,0.0,0.0,1435.58,2106908.97,1174063.83,0.00,1139112.10,43735.20
CZ14/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,7827075.430000001,1291005.53,1327321.36,709539.71,0.0,2167645.51,0.0,2181397.0,1430.54,0.0,0.0,0.0,148735.78,0.0,0.0,4962.71,1327321.36,1286042.82,0.00,1394057.91,773587.60
CZ14/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,7808839.620000001,1291298.66,1324809.23,709539.71,0.0,2167645.51,0.0,2165380.19,1430.5,0.0,0.0,0.0,148735.79,0.0,0.0,5170.13,1324809.23,1286128.53,0.00,1394057.91,773587.60
CZ14/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,7782815.0600000005,1291730.98,1321229.7,709539.71,0.0,2167645.51,0.0,2142502.85,1430.5,0.0,0.0,0.0,148735.81,0.0,0.0,5477.24,1321229.70,1286253.74,0.00,1394057.91,773587.60
CZ14/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1819615.38,5999.14,358569.59,283149.19,0.0,239893.0,0.0,889952.61,3.37,0.0,0.0,0.0,42048.48,0.0,0.0,5999.14,358569.59,0.00,0.00,239893.00,0.00
CZ14/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1799891.78,6295.6,355999.58,283149.19,0.0,239893.0,0.0,872502.56,3.37,0.0,0.0,0.0,42048.48,0.0,0.0,6295.60,355999.58,0.00,0.00,239893.00,0.00
CZ14/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1771724.67,6735.51,352321.21,283149.19,0.0,239893.0,0.0,847573.91,3.37,0.0,0.0,0.0,42048.48,0.0,0.0,6735.51,352321.21,0.00,0.00,239893.00,0.00
CZ14/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,300131.99,1480.55,80192.59,51285.47,0.0,22443.33,0.0,137169.28,3.36,0.0,0.0,0.0,7557.4,0.0,0.0,1361.71,80192.59,118.84,0.00,22191.36,251.97
CZ14/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,297092.16,1525.77,79763.13,51285.47,0.0,22443.33,0.0,134513.68,3.36,0.0,0.0,0.0,7557.4,0.0,0.0,1405.97,79763.13,119.80,0.00,22191.36,251.97
CZ14/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,292751.38,1592.8999999999999,79150.06,51285.47,0.0,22443.33,0.0,130718.84,3.36,0.0,0.0,0.0,7557.4,0.0,0.0,1471.59,79150.06,121.31,0.00,22191.36,251.97
CZ14/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1488382.6199999999,159329.94,296771.56,200868.06,0.0,347425.87,0.0,387052.2,115.65,0.0,0.0,0.0,96819.35,0.0,0.0,1466.85,296771.56,157863.09,0.00,281574.59,65851.28
CZ14/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1482578.75,159433.62999999998,295984.12,200868.06,0.0,347425.87,0.0,382103.2,115.59,0.0,0.0,0.0,96648.27,0.0,0.0,1515.08,295984.12,157918.55,0.00,281574.59,65851.28
CZ14/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1474656.06,159584.54,294874.18,200868.06,0.0,347425.87,0.0,375036.01,115.72,0.0,0.0,0.0,96751.68,0.0,0.0,1586.42,294874.18,157998.12,0.00,281574.59,65851.28
CZ14/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,4514327.05,105312.21999999999,1002373.92,462712.61,0.0,829334.66,0.0,2003671.18,8367.36,0.0,0.0,0.0,102555.09,0.0,0.0,1985.18,1002373.92,103327.04,0.00,829334.66,0.00
CZ14/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,4470215.25,105449.16,996166.19,462712.61,0.0,829334.66,0.0,1965631.65,8365.89,0.0,0.0,0.0,102555.09,0.0,0.0,2073.84,996166.19,103375.32,0.00,829334.66,0.00
CZ14/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,4407186.16,105558.70999999999,987360.17,462712.61,0.0,829334.66,0.0,1911299.06,8365.85,0.0,0.0,0.0,102555.1,0.0,0.0,2207.68,987360.17,103351.03,0.00,829334.66,0.00
CZ14/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,276281.84,361.56,59869.25,23737.13,0.0,29387.4,0.0,143506.5,1.13,0.0,0.0,0.0,19418.86,0.0,0.0,361.56,59869.25,0.00,0.00,29387.40,0.00
CZ14/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,273020.76,372.54,59409.37,23737.13,0.0,29387.4,0.0,140694.32,1.13,0.0,0.0,0.0,19418.86,0.0,0.0,372.54,59409.37,0.00,0.00,29387.40,0.00
CZ14/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,268367.45,389.38,58753.87,23737.13,0.0,29387.4,0.0,136679.67,1.13,0.0,0.0,0.0,19418.86,0.0,0.0,389.38,58753.87,0.00,0.00,29387.40,0.00
CZ14/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,155313.99,175.07,29522.81,13247.63,0.0,37903.17,0.0,51769.06,3.37,0.0,0.0,0.0,22692.87,0.0,0.0,175.07,29522.81,0.00,0.00,18423.46,19479.71
CZ14/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,154491.67,182.77,29413.56,13247.63,0.0,37903.17,0.0,51048.31,3.37,0.0,0.0,0.0,22692.86,0.0,0.0,182.77,29413.56,0.00,0.00,18423.46,19479.71
CZ14/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,153318.12,194.27,29258.16,13247.63,0.0,37903.17,0.0,50018.65,3.37,0.0,0.0,0.0,22692.86,0.0,0.0,194.27,29258.16,0.00,0.00,18423.46,19479.71
CZ14/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,432794.35,110193.9,78623.14,36047.32,0.0,76546.73,0.0,74635.99,76.65,0.0,0.0,0.0,56670.63,0.0,0.0,117.26,78623.14,110076.64,0.00,37475.60,39071.13
CZ14/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,432393.73,110200.39000000001,78568.91,36047.32,0.0,76546.73,0.0,74283.1,76.65,0.0,0.0,0.0,56670.63,0.0,0.0,121.82,78568.91,110078.57,0.00,37475.60,39071.13
CZ14/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,431822.06,110210.12999999999,78491.6,36047.32,0.0,76546.73,0.0,73779.0,76.65,0.0,0.0,0.0,56670.63,0.0,0.0,128.65,78491.60,110081.48,0.00,37475.60,39071.13
CZ14/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3248095.4,2685.31,615522.21,774348.97,0.0,436362.0,0.0,1271699.71,3.38,0.0,0.0,0.0,147473.82,0.0,0.0,2479.46,615522.21,205.85,0.00,436362.00,0.00
CZ14/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3219766.09,2791.51,611544.63,774348.97,0.0,436362.0,0.0,1247241.78,3.38,0.0,0.0,0.0,147473.82,0.0,0.0,2585.05,611544.63,206.46,0.00,436362.00,0.00
CZ14/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3179287.56,2953.7000000000003,605866.49,774348.97,0.0,436362.0,0.0,1212279.22,3.38,0.0,0.0,0.0,147473.82,0.0,0.0,2746.17,605866.49,207.53,0.00,436362.00,0.00
CZ14/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3263093.5,2257.25,626391.1,767420.15,0.0,509200.67,0.0,1249062.43,3.39,0.0,0.0,0.0,108758.52,0.0,0.0,2257.25,626391.10,0.00,0.00,468847.72,40352.95
CZ14/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3235411.63,2372.19,622534.24,767420.15,0.0,509200.67,0.0,1225122.55,3.39,0.0,0.0,0.0,108758.45,0.0,0.0,2372.19,622534.24,0.00,0.00,468847.72,40352.95
CZ14/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3195884.74,2548.5,617030.88,767420.15,0.0,509200.67,0.0,1190922.72,3.39,0.0,0.0,0.0,108758.45,0.0,0.0,2548.50,617030.88,0.00,0.00,468847.72,40352.95
CZ14/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,219120.15000000002,523.77,46816.22,44599.63,0.0,24440.79,0.0,88510.96,3.36,0.0,0.0,0.0,14225.42,0.0,0.0,523.77,46816.22,0.00,0.00,24440.79,0.00
CZ14/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,217108.49000000002,543.25,46520.29,44599.63,0.0,24440.79,0.0,86775.75,3.36,0.0,0.0,0.0,14225.42,0.0,0.0,543.25,46520.29,0.00,0.00,24440.79,0.00
CZ14/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,214236.68000000002,572.33,46098.71,44599.63,0.0,24440.79,0.0,84296.44,3.36,0.0,0.0,0.0,14225.42,0.0,0.0,572.33,46098.71,0.00,0.00,24440.79,0.00
CZ14/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,6078633.5200000005,39796.39,1353848.25,850055.03,0.0,449066.39,0.0,3312884.67,3.36,0.0,0.0,0.0,72979.44,0.0,0.0,39796.39,1353848.25,0.00,0.00,449066.39,0.00
CZ14/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,6006402.82,41853.27,1343829.8,850055.03,0.0,449066.39,0.0,3248615.53,3.36,0.0,0.0,0.0,72979.44,0.0,0.0,41853.27,1343829.80,0.00,0.00,449066.39,0.00
CZ14/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5901525.670000001,44368.31,1329531.85,850055.03,0.0,449066.39,0.0,3155521.3,3.36,0.0,0.0,0.0,72979.44,0.0,0.0,44368.31,1329531.85,0.00,0.00,449066.39,0.00
CZ15/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1274425.2,4459.92,458136.57,153727.01,0.0,145823.51,0.0,493711.8,3.36,0.0,0.0,0.0,18563.03,0.0,0.0,4459.92,458136.57,0.00,0.00,145823.51,0.00
CZ15/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1262741.34,4573.46,456019.79,153727.01,0.0,145823.51,0.0,484031.17,3.36,0.0,0.0,0.0,18563.03,0.0,0.0,4573.46,456019.79,0.00,0.00,145823.51,0.00
CZ15/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1246060.04,4741.62,452999.82,153727.01,0.0,145823.51,0.0,470201.71,3.36,0.0,0.0,0.0,18563.02,0.0,0.0,4741.62,452999.82,0.00,0.00,145823.51,0.00
CZ15/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,4178382.06,773.59,1065661.81,358430.2,0.0,1013813.91,0.0,1401835.95,2543.5,0.0,0.0,0.0,335323.11,0.0,0.0,768.59,1065661.81,5.00,0.00,945189.93,68623.98
CZ15/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,4147704.86,808.71,1059889.91,358430.2,0.0,1013813.91,0.0,1376895.67,2543.34,0.0,0.0,0.0,335323.11,0.0,0.0,803.71,1059889.91,5.00,0.00,945189.93,68623.98
CZ15/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,4103889.58,862.03,1051657.41,358430.2,0.0,1013813.91,0.0,1341259.7,2543.21,0.0,0.0,0.0,335323.1,0.0,0.0,857.03,1051657.41,5.00,0.00,945189.93,68623.98
CZ15/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,639848.02,408.67,174124.36,64700.97,0.0,125897.03,0.0,209557.37,3.37,0.0,0.0,0.0,65156.25,0.0,0.0,408.67,174124.36,0.00,0.00,83226.75,42670.28
CZ15/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,635417.4600000001,423.11,173281.27,64700.97,0.0,125897.03,0.0,205955.47,3.37,0.0,0.0,0.0,65156.25,0.0,0.0,423.11,173281.27,0.00,0.00,83226.75,42670.28
CZ15/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,629087.02,444.66,172074.05,64700.97,0.0,125897.03,0.0,200810.69,3.37,0.0,0.0,0.0,65156.25,0.0,0.0,444.66,172074.05,0.00,0.00,83226.75,42670.28
CZ15/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,31980.940000000002,24.25,7753.36,2224.35,0.0,2196.82,0.0,11236.62,3.36,0.0,0.0,0.0,8542.17,0.0,0.0,24.25,7753.36,0.00,0.00,2196.82,0.00
CZ15/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,31709.629999999997,25.22,7701.61,2224.35,0.0,2196.82,0.0,11016.1,3.36,0.0,0.0,0.0,8542.17,0.0,0.0,25.22,7701.61,0.00,0.00,2196.82,0.00
CZ15/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,31324.5,26.64,7627.78,2224.35,0.0,2196.82,0.0,10703.38,3.36,0.0,0.0,0.0,8542.17,0.0,0.0,26.64,7627.78,0.00,0.00,2196.82,0.00
CZ15/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1666664.99,10607.29,476526.82,197959.32,0.0,323176.74,0.0,481150.23,3.39,0.0,0.0,0.0,177241.2,0.0,0.0,168.86,476526.82,10438.43,0.00,259085.82,64090.92
CZ15/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1661416.1099999999,10614.730000000001,475539.4,197959.32,0.0,323176.74,0.0,476881.34,3.39,0.0,0.0,0.0,177241.19,0.0,0.0,176.20,475539.40,10438.53,0.00,259085.82,64090.92
CZ15/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1653882.47,10625.85,474128.07,197959.32,0.0,323176.74,0.0,470747.91,3.39,0.0,0.0,0.0,177241.19,0.0,0.0,187.17,474128.07,10438.68,0.00,259085.82,64090.92
CZ15/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,12741384.129999999,2938.87,2994479.6,1277404.75,0.0,3682881.23,0.0,4214629.18,3.37,0.0,0.0,0.0,569047.13,0.0,0.0,2515.65,2994479.60,423.22,0.00,3555459.15,127422.08
CZ15/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,12655904.99,3068.81,2979701.49,1277404.75,0.0,3682881.23,0.0,4143798.2,3.37,0.0,0.0,0.0,569047.13,0.0,0.0,2644.89,2979701.49,423.92,0.00,3555459.15,127422.08
CZ15/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,12533818.58,3265.06,2958594.25,1277404.75,0.0,3682881.23,0.0,4042622.78,3.37,0.0,0.0,0.0,569047.14,0.0,0.0,2840.18,2958594.25,424.88,0.00,3555459.15,127422.08
CZ15/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,7600238.1899999995,1309332.46,2691444.95,856282.21,0.0,1182847.3,0.0,1272975.8,87708.14,0.0,0.0,0.0,199647.34,0.0,0.0,251.55,2691444.95,1309080.91,0.00,1139112.10,43735.20
CZ15/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,7585482.6899999995,1309315.3299999998,2689005.15,856282.21,0.0,1182847.3,0.0,1260701.56,87699.58,0.0,0.0,0.0,199631.57,0.0,0.0,263.66,2689005.15,1309051.67,0.00,1139112.10,43735.20
CZ15/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,7564416.58,1309311.1600000001,2685477.18,856282.21,0.0,1182847.3,0.0,1243157.44,87699.52,0.0,0.0,0.0,199641.77,0.0,0.0,281.85,2685477.18,1309029.31,0.00,1139112.10,43735.20
CZ15/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,7568777.83,639599.9299999999,1802446.1,709539.71,0.0,2167645.51,0.0,2115137.81,1495.61,0.0,0.0,0.0,132913.17,0.0,0.0,556.32,1802446.10,639043.61,0.00,1394057.91,773587.60
CZ15/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,7550031.720000001,639657.33,1799259.94,709539.71,0.0,2167645.51,0.0,2099520.47,1495.58,0.0,0.0,0.0,132913.17,0.0,0.0,588.37,1799259.94,639068.96,0.00,1394057.91,773587.60
CZ15/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,7523265.03,639745.47,1794716.44,709539.71,0.0,2167645.51,0.0,2077209.18,1495.54,0.0,0.0,0.0,132913.18,0.0,0.0,638.87,1794716.44,639106.60,0.00,1394057.91,773587.60
CZ15/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1937120.86,984.02,497179.87,283149.19,0.0,239893.0,0.0,877910.35,3.37,0.0,0.0,0.0,38001.06,0.0,0.0,984.02,497179.87,0.00,0.00,239893.00,0.00
