File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,248871.03000000003,37798.01,19500.48,14740.46,0.0,73945.06,0.0,1468.52,0.0,0.0,0.0,0.0,101418.49,0.0,0.0,37798.01,19500.48,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,247308.27000000002,37798.01,17937.72,14740.46,0.0,73945.06,0.0,1468.52,0.0,0.0,0.0,0.0,101418.49,0.0,0.0,37798.01,17937.72,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,237492.11,24182.38,14805.51,14740.46,0.0,73945.06,0.0,8388.09,0.0,0.0,0.0,0.0,101430.6,0.0,0.0,24182.38,14805.51,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,234974.41,22814.99,13655.21,14740.46,0.0,73945.06,0.0,8388.09,0.0,0.0,0.0,0.0,101430.6,0.0,0.0,22814.99,13655.21,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,219050.87,13611.16,12005.69,14740.46,0.0,73945.06,0.0,3286.07,0.0,0.0,0.0,0.0,101462.42,0.0,0.0,13611.16,12005.69,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,218021.06,13319.49,11267.55,14740.46,0.0,73945.06,0.0,3286.07,0.0,0.0,0.0,0.0,101462.42,0.0,0.0,13319.49,11267.55,0.00,0.00,59678.04,14267.02
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,217616.9,13193.84,10989.05,14740.46,0.0,73945.06,0.0,3286.07,0.0,0.0,0.0,0.0,101462.42,0.0,0.0,13193.84,10989.05,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,226033.5,20477.08,8893.89,14740.46,0.0,73945.06,0.0,764.39,0.0,0.0,0.0,0.0,107212.61,0.0,0.0,20477.08,8893.89,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,225320.75,20477.08,8181.14,14740.46,0.0,73945.06,0.0,764.39,0.0,0.0,0.0,0.0,107212.61,0.0,0.0,20477.08,8181.14,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,220035.0,12980.36,6764.56,14740.46,0.0,73945.06,0.0,4385.19,0.0,0.0,0.0,0.0,107219.35,0.0,0.0,12980.36,6764.56,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,218729.63,12200.56,6239.0,14740.46,0.0,73945.06,0.0,4385.19,0.0,0.0,0.0,0.0,107219.35,0.0,0.0,12200.56,6239.00,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,210559.22,7809.14,5061.66,14740.46,0.0,73945.06,0.0,1771.33,0.0,0.0,0.0,0.0,107231.57,0.0,0.0,7809.14,5061.66,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,210069.09999999998,7641.83,4738.86,14740.46,0.0,73945.06,0.0,1771.33,0.0,0.0,0.0,0.0,107231.57,0.0,0.0,7641.83,4738.86,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,209875.22,7569.74,4617.06,14740.46,0.0,73945.06,0.0,1771.33,0.0,0.0,0.0,0.0,107231.57,0.0,0.0,7569.74,4617.06,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,207015.90999999997,6372.68,14522.7,14740.46,0.0,73945.06,0.0,619.59,0.0,0.0,0.0,0.0,96815.4,0.0,0.0,6372.68,14522.70,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,205852.07,6372.68,13358.86,14740.46,0.0,73945.06,0.0,619.59,0.0,0.0,0.0,0.0,96815.4,0.0,0.0,6372.68,13358.86,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,203947.28999999998,3839.77,10922.45,14740.46,0.0,73945.06,0.0,3680.89,0.0,0.0,0.0,0.0,96818.65,0.0,0.0,3839.77,10922.45,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,202824.22999999998,3565.33,10073.84,14740.46,0.0,73945.06,0.0,3680.89,0.0,0.0,0.0,0.0,96818.65,0.0,0.0,3565.33,10073.84,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,198044.03999999998,2845.21,8059.68,14740.46,0.0,73945.06,0.0,1631.21,0.0,0.0,0.0,0.0,96822.41,0.0,0.0,2845.21,8059.68,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,197469.03999999998,2784.24,7545.65,14740.46,0.0,73945.06,0.0,1631.21,0.0,0.0,0.0,0.0,96822.41,0.0,0.0,2784.24,7545.65,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,197248.83,2757.98,7351.71,14740.46,0.0,73945.06,0.0,1631.21,0.0,0.0,0.0,0.0,96822.41,0.0,0.0,2757.98,7351.71,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,201091.51,5394.2,11433.5,14740.46,0.0,73945.06,0.0,491.03,0.0,0.0,0.0,0.0,95087.26,0.0,0.0,5394.20,11433.50,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,200175.22999999998,5394.2,10517.23,14740.46,0.0,73945.06,0.0,491.03,0.0,0.0,0.0,0.0,95087.26,0.0,0.0,5394.20,10517.23,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,198516.47999999998,3257.19,8575.95,14740.46,0.0,73945.06,0.0,2909.0,0.0,0.0,0.0,0.0,95088.81,0.0,0.0,3257.19,8575.95,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,197617.82,3024.83,7909.65,14740.46,0.0,73945.06,0.0,2909.0,0.0,0.0,0.0,0.0,95088.81,0.0,0.0,3024.83,7909.65,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,193837.03999999998,2438.54,6326.35,14740.46,0.0,73945.06,0.0,1291.27,0.0,0.0,0.0,0.0,95095.34,0.0,0.0,2438.54,6326.35,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,193392.34999999998,2386.29,5933.91,14740.46,0.0,73945.06,0.0,1291.27,0.0,0.0,0.0,0.0,95095.34,0.0,0.0,2386.29,5933.91,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,193221.76,2363.78,5785.84,14740.46,0.0,73945.06,0.0,1291.27,0.0,0.0,0.0,0.0,95095.34,0.0,0.0,2363.78,5785.84,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,219682.8,8603.59,27141.85,14740.46,0.0,73945.06,0.0,1055.58,0.0,0.0,0.0,0.0,94196.26,0.0,0.0,8603.59,27141.85,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,217507.66999999998,8603.59,24966.72,14740.46,0.0,73945.06,0.0,1055.58,0.0,0.0,0.0,0.0,94196.26,0.0,0.0,8603.59,24966.72,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,214947.64,5318.15,20443.78,14740.46,0.0,73945.06,0.0,6294.45,0.0,0.0,0.0,0.0,94205.74,0.0,0.0,5318.15,20443.78,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,213007.64,4966.51,18855.42,14740.46,0.0,73945.06,0.0,6294.45,0.0,0.0,0.0,0.0,94205.74,0.0,0.0,4966.51,18855.42,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,204874.39,3602.17,15616.95,14740.46,0.0,73945.06,0.0,2766.15,0.0,0.0,0.0,0.0,94203.6,0.0,0.0,3602.17,15616.95,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,203836.15,3524.98,14655.9,14740.46,0.0,73945.06,0.0,2766.15,0.0,0.0,0.0,0.0,94203.6,0.0,0.0,3524.98,14655.90,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,203440.28999999998,3491.73,14293.29,14740.46,0.0,73945.06,0.0,2766.15,0.0,0.0,0.0,0.0,94203.6,0.0,0.0,3491.73,14293.29,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,226761.88,18311.49,25806.48,14740.46,0.0,73945.06,0.0,1239.45,0.0,0.0,0.0,0.0,92718.94,0.0,0.0,18311.49,25806.48,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,224693.77000000002,18311.49,23738.36,14740.46,0.0,73945.06,0.0,1239.45,0.0,0.0,0.0,0.0,92718.94,0.0,0.0,18311.49,23738.36,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,219394.88,11203.66,19481.72,14740.46,0.0,73945.06,0.0,7303.1,0.0,0.0,0.0,0.0,92720.89,0.0,0.0,11203.66,19481.72,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,217115.6,10437.99,17968.1,14740.46,0.0,73945.06,0.0,7303.1,0.0,0.0,0.0,0.0,92720.89,0.0,0.0,10437.99,17968.10,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,207661.51,7958.25,15151.37,14740.46,0.0,73945.06,0.0,3120.28,0.0,0.0,0.0,0.0,92746.07,0.0,0.0,7958.25,15151.37,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,206550.43,7787.72,14210.82,14740.46,0.0,73945.06,0.0,3120.28,0.0,0.0,0.0,0.0,92746.07,0.0,0.0,7787.72,14210.82,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,206122.08000000002,7714.25,13855.95,14740.46,0.0,73945.06,0.0,3120.28,0.0,0.0,0.0,0.0,92746.07,0.0,0.0,7714.25,13855.95,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,219177.55,10313.43,27065.38,14740.46,0.0,73945.06,0.0,1055.42,0.0,0.0,0.0,0.0,92057.78,0.0,0.0,10313.43,27065.38,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,217008.55,10313.43,24896.38,14740.46,0.0,73945.06,0.0,1055.42,0.0,0.0,0.0,0.0,92057.78,0.0,0.0,10313.43,24896.38,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,213952.16999999998,6556.04,20405.72,14740.46,0.0,73945.06,0.0,6239.21,0.0,0.0,0.0,0.0,92065.67,0.0,0.0,6556.04,20405.72,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,211971.76,6161.04,18820.31,14740.46,0.0,73945.06,0.0,6239.21,0.0,0.0,0.0,0.0,92065.67,0.0,0.0,6161.04,18820.31,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,203551.22999999998,3913.51,16168.5,14740.46,0.0,73945.06,0.0,2716.68,0.0,0.0,0.0,0.0,92067.02,0.0,0.0,3913.51,16168.50,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,202454.97999999998,3829.65,15156.1,14740.46,0.0,73945.06,0.0,2716.68,0.0,0.0,0.0,0.0,92067.02,0.0,0.0,3829.65,15156.10,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,202036.87,3793.52,14774.12,14740.46,0.0,73945.06,0.0,2716.68,0.0,0.0,0.0,0.0,92067.02,0.0,0.0,3793.52,14774.12,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,244278.72,22322.96,35928.66,14740.46,0.0,73945.06,0.0,1583.93,0.0,0.0,0.0,0.0,95757.63,0.0,0.0,22322.96,35928.66,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,241399.42,22322.96,33049.36,14740.46,0.0,73945.06,0.0,1583.93,0.0,0.0,0.0,0.0,95757.63,0.0,0.0,22322.96,33049.36,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,235587.59,14641.39,27223.03,14740.46,0.0,73945.06,0.0,9264.05,0.0,0.0,0.0,0.0,95773.6,0.0,0.0,14641.39,27223.03,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,232711.46,13880.33,25107.95,14740.46,0.0,73945.06,0.0,9264.05,0.0,0.0,0.0,0.0,95773.6,0.0,0.0,13880.33,25107.95,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,217985.91999999998,7413.62,22232.47,14740.46,0.0,73945.06,0.0,3884.64,0.0,0.0,0.0,0.0,95769.66,0.0,0.0,7413.62,22232.47,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,216474.03,7255.08,20879.11,14740.46,0.0,73945.06,0.0,3884.64,0.0,0.0,0.0,0.0,95769.66,0.0,0.0,7255.08,20879.11,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,215895.09,7186.78,20368.48,14740.46,0.0,73945.06,0.0,3884.64,0.0,0.0,0.0,0.0,95769.66,0.0,0.0,7186.78,20368.48,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,228296.75,22893.6,17187.13,14740.46,0.0,73945.06,0.0,1013.86,0.0,0.0,0.0,0.0,98516.64,0.0,0.0,22893.60,17187.13,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,226919.38,22893.6,15809.76,14740.46,0.0,73945.06,0.0,1013.86,0.0,0.0,0.0,0.0,98516.64,0.0,0.0,22893.60,15809.76,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,221056.61,15098.02,12959.52,14740.46,0.0,73945.06,0.0,5786.63,0.0,0.0,0.0,0.0,98526.9,0.0,0.0,15098.02,12959.52,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,219273.21999999997,14321.51,11952.64,14740.46,0.0,73945.06,0.0,5786.63,0.0,0.0,0.0,0.0,98526.9,0.0,0.0,14321.51,11952.64,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,207615.0,7729.26,10257.53,14740.46,0.0,73945.06,0.0,2407.71,0.0,0.0,0.0,0.0,98534.96,0.0,0.0,7729.26,10257.53,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,206793.63,7564.13,9601.3,14740.46,0.0,73945.06,0.0,2407.71,0.0,0.0,0.0,0.0,98534.96,0.0,0.0,7564.13,9601.30,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,206474.89,7492.98,9353.7,14740.46,0.0,73945.06,0.0,2407.71,0.0,0.0,0.0,0.0,98534.96,0.0,0.0,7492.98,9353.70,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,247039.75,22635.97,41943.03,14740.46,0.0,73945.06,0.0,1781.82,0.0,0.0,0.0,0.0,91993.41,0.0,0.0,22635.97,41943.03,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,243678.46,22635.97,38581.74,14740.46,0.0,73945.06,0.0,1781.82,0.0,0.0,0.0,0.0,91993.41,0.0,0.0,22635.97,38581.74,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,237528.87,14726.56,31712.56,14740.46,0.0,73945.06,0.0,10394.97,0.0,0.0,0.0,0.0,92009.26,0.0,0.0,14726.56,31712.56,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,234266.13,13927.7,29248.68,14740.46,0.0,73945.06,0.0,10394.97,0.0,0.0,0.0,0.0,92009.26,0.0,0.0,13927.70,29248.68,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,218985.4,8047.06,25788.51,14740.46,0.0,73945.06,0.0,4457.6,0.0,0.0,0.0,0.0,92006.7,0.0,0.0,8047.06,25788.51,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,217243.18,7874.81,24218.54,14740.46,0.0,73945.06,0.0,4457.6,0.0,0.0,0.0,0.0,92006.7,0.0,0.0,7874.81,24218.54,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,216576.61,7800.6,23626.17,14740.46,0.0,73945.06,0.0,4457.6,0.0,0.0,0.0,0.0,92006.7,0.0,0.0,7800.60,23626.17,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,235807.72999999998,31377.74,26995.0,14740.46,0.0,73945.06,0.0,1571.47,0.0,0.0,0.0,0.0,87177.98,0.0,0.0,31377.74,26995.00,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,233644.37,31377.74,24831.64,14740.46,0.0,73945.06,0.0,1571.47,0.0,0.0,0.0,0.0,87177.98,0.0,0.0,31377.74,24831.64,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,225493.66999999998,19951.52,20559.06,14740.46,0.0,73945.06,0.0,9103.55,0.0,0.0,0.0,0.0,87194.02,0.0,0.0,19951.52,20559.06,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,222762.37,18817.54,18961.74,14740.46,0.0,73945.06,0.0,9103.55,0.0,0.0,0.0,0.0,87194.02,0.0,0.0,18817.54,18961.74,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,206728.26,10423.61,16851.93,14740.46,0.0,73945.06,0.0,3550.74,0.0,0.0,0.0,0.0,87216.46,0.0,0.0,10423.61,16851.93,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,205426.53999999998,10200.25,15773.57,14740.46,0.0,73945.06,0.0,3550.74,0.0,0.0,0.0,0.0,87216.46,0.0,0.0,10200.25,15773.57,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,204923.44,10104.02,15366.7,14740.46,0.0,73945.06,0.0,3550.74,0.0,0.0,0.0,0.0,87216.46,0.0,0.0,10104.02,15366.70,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,252722.86,7218.93,79481.79,14740.46,0.0,73945.06,0.0,2514.03,0.0,0.0,0.0,0.0,74822.58,0.0,0.0,7218.93,79481.79,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,246353.24,7218.93,73112.17,14740.46,0.0,73945.06,0.0,2514.03,0.0,0.0,0.0,0.0,74822.58,0.0,0.0,7218.93,73112.17,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,242667.82,4485.54,60103.08,14740.46,0.0,73945.06,0.0,14571.47,0.0,0.0,0.0,0.0,74822.21,0.0,0.0,4485.54,60103.08,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,237701.56,4188.94,55433.42,14740.46,0.0,73945.06,0.0,14571.47,0.0,0.0,0.0,0.0,74822.21,0.0,0.0,4188.94,55433.42,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,223229.31,3000.21,50026.55,14740.46,0.0,73945.06,0.0,6698.68,0.0,0.0,0.0,0.0,74818.35,0.0,0.0,3000.21,50026.55,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,220099.11,2935.92,46960.64,14740.46,0.0,73945.06,0.0,6698.68,0.0,0.0,0.0,0.0,74818.35,0.0,0.0,2935.92,46960.64,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,218914.62,2908.23,45803.85,14740.46,0.0,73945.06,0.0,6698.68,0.0,0.0,0.0,0.0,74818.35,0.0,0.0,2908.23,45803.85,0.00,0.00,59678.04,14267.02
