File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1239768.2,468.87,134205.91,153603.74,0.0,239893.0,0.0,667000.25,3.37,0.0,0.0,0.0,44593.05,0.0,0.0,468.87,134205.91,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1225465.99,506.29,132944.72,153603.74,0.0,239893.0,0.0,653921.82,3.37,0.0,0.0,0.0,44593.05,0.0,0.0,506.29,132944.72,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1205041.83,562.13,131148.2,153603.74,0.0,239893.0,0.0,635238.34,3.37,0.0,0.0,0.0,44593.05,0.0,0.0,562.13,131148.20,0.00,0.00,239893.00,0.00
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,215150.97,209.01,38447.21,34352.14,0.0,22443.33,0.0,112063.46,3.36,0.0,0.0,0.0,7632.45,0.0,0.0,209.01,38447.21,0.00,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,212753.49000000002,221.06,38213.27,34352.14,0.0,22443.33,0.0,109887.87,3.36,0.0,0.0,0.0,7632.45,0.0,0.0,221.06,38213.27,0.00,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,209327.57,239.16,37879.39,34352.14,0.0,22443.33,0.0,106777.73,3.36,0.0,0.0,0.0,7632.45,0.0,0.0,239.16,37879.39,0.00,0.00,22191.36,251.97
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,931844.73,28164.38,114757.85,103109.51,0.0,347425.87,0.0,232489.51,134.24,0.0,0.0,0.0,105763.38,0.0,0.0,363.25,114757.85,27801.13,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,928215.04,28199.78,114428.17,103109.51,0.0,347425.87,0.0,229254.79,134.45,0.0,0.0,0.0,105662.49,0.0,0.0,378.87,114428.17,27820.91,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,923255.71,28231.370000000003,113965.15,103109.51,0.0,347425.87,0.0,224634.02,134.38,0.0,0.0,0.0,105755.43,0.0,0.0,401.99,113965.15,27829.38,0.00,281574.59,65851.28
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2723525.25,35006.32,387533.25,239041.7,0.0,829334.66,0.0,1117141.77,6155.32,0.0,0.0,0.0,109312.22,0.0,0.0,103.48,387533.25,34902.84,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2700063.7,35013.77,385413.0,239041.7,0.0,829334.66,0.0,1095793.02,6155.32,0.0,0.0,0.0,109312.22,0.0,0.0,111.20,385413.00,34902.57,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2666563.61,35026.41,382398.59,239041.7,0.0,829334.66,0.0,1065294.7,6155.32,0.0,0.0,0.0,109312.22,0.0,0.0,123.23,382398.59,34903.18,0.00,829334.66,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,143147.19,20.09,15106.85,12106.19,0.0,29387.4,0.0,66051.81,1.13,0.0,0.0,0.0,20473.7,0.0,0.0,20.09,15106.85,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,141725.34,21.39,14978.85,12106.19,0.0,29387.4,0.0,64756.68,1.13,0.0,0.0,0.0,20473.7,0.0,0.0,21.39,14978.85,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,139695.22,23.48,14796.87,12106.19,0.0,29387.4,0.0,62906.44,1.13,0.0,0.0,0.0,20473.7,0.0,0.0,23.48,14796.87,0.00,0.00,29387.40,0.00
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,121936.02,70.24,14435.17,6626.33,0.0,37903.17,0.0,39035.93,3.37,0.0,0.0,0.0,23861.8,0.0,0.0,70.22,14435.17,0.02,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,121410.53,75.11,14390.18,6626.33,0.0,37903.17,0.0,38550.56,3.37,0.0,0.0,0.0,23861.8,0.0,0.0,75.09,14390.18,0.02,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,120660.13,82.14999999999999,14326.13,6626.33,0.0,37903.17,0.0,37857.18,3.37,0.0,0.0,0.0,23861.8,0.0,0.0,82.13,14326.13,0.02,0.00,18423.46,19479.71
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,279465.73,47497.13,37123.26,16225.45,0.0,76546.73,0.0,41801.76,76.91,0.0,0.0,0.0,60194.49,0.0,0.0,35.78,37123.26,47461.35,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,279245.07,47500.47,37103.06,16225.45,0.0,76546.73,0.0,41597.95,76.92,0.0,0.0,0.0,60194.49,0.0,0.0,37.89,37103.06,47462.58,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,278930.6,47506.01,37074.61,16225.45,0.0,76546.73,0.0,41306.4,76.92,0.0,0.0,0.0,60194.49,0.0,0.0,41.05,37074.61,47464.96,0.00,37475.60,39071.13
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2442111.8299999996,1973.88,302628.06,394371.6,0.0,436362.0,0.0,1149526.36,3.38,0.0,0.0,0.0,157246.56,0.0,0.0,1823.16,302628.06,150.72,0.00,436362.00,0.00
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2417702.21,2035.94,300127.37,394371.6,0.0,436362.0,0.0,1127555.35,3.38,0.0,0.0,0.0,157246.56,0.0,0.0,1884.83,300127.37,151.11,0.00,436362.00,0.00
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2382836.3,2130.35,296567.68,394371.6,0.0,436362.0,0.0,1096154.73,3.38,0.0,0.0,0.0,157246.56,0.0,0.0,1978.72,296567.68,151.63,0.00,436362.00,0.00
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2148890.97,89.51,253649.73,395231.18,0.0,509200.67,0.0,874852.32,3.39,0.0,0.0,0.0,115864.17,0.0,0.0,89.51,253649.73,0.00,0.00,468847.72,40352.95
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2130145.33,97.73,251675.85,395231.18,0.0,509200.67,0.0,858072.35,3.39,0.0,0.0,0.0,115864.17,0.0,0.0,97.73,251675.85,0.00,0.00,468847.72,40352.95
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2103379.16,111.58,248867.2,395231.18,0.0,509200.67,0.0,834100.97,3.39,0.0,0.0,0.0,115864.17,0.0,0.0,111.58,248867.20,0.00,0.00,468847.72,40352.95
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,151129.88999999998,354.42,19578.43,23251.32,0.0,24440.79,0.0,68710.51,3.36,0.0,0.0,0.0,14791.06,0.0,0.0,354.42,19578.43,0.00,0.00,24440.79,0.00
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,149642.11,368.99,19423.33,23251.32,0.0,24440.79,0.0,67363.25,3.36,0.0,0.0,0.0,14791.06,0.0,0.0,368.99,19423.33,0.00,0.00,24440.79,0.00
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,147519.13,390.8,19203.2,23251.32,0.0,24440.79,0.0,65438.58,3.36,0.0,0.0,0.0,14791.07,0.0,0.0,390.80,19203.20,0.00,0.00,24440.79,0.00
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3754722.46,7040.4,444625.58,571539.04,0.0,449066.39,0.0,2204768.41,3.36,0.0,0.0,0.0,77679.29,0.0,0.0,7040.40,444625.58,0.00,0.00,449066.39,0.00
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3707382.1,7346.41,440209.96,571539.04,0.0,449066.39,0.0,2161537.65,3.36,0.0,0.0,0.0,77679.29,0.0,0.0,7346.41,440209.96,0.00,0.00,449066.39,0.00
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3639807.36,7831.62,433908.23,571539.04,0.0,449066.39,0.0,2099779.43,3.36,0.0,0.0,0.0,77679.29,0.0,0.0,7831.62,433908.23,0.00,0.00,449066.39,0.00
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,824880.03,14389.2,184650.57,76844.55,0.0,145823.51,0.0,382240.33,3.36,0.0,0.0,0.0,20928.51,0.0,0.0,14389.20,184650.57,0.00,0.00,145823.51,0.00
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,816600.1900000001,14656.66,183598.18,76844.55,0.0,145823.51,0.0,374745.42,3.36,0.0,0.0,0.0,20928.51,0.0,0.0,14656.66,183598.18,0.00,0.00,145823.51,0.00
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,804779.89,15043.58,182097.97,76844.55,0.0,145823.51,0.0,364038.41,3.36,0.0,0.0,0.0,20928.51,0.0,0.0,15043.58,182097.97,0.00,0.00,145823.51,0.00
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3053241.1,7565.58,441785.43,167224.54,0.0,1013813.91,0.0,1020066.86,1813.18,0.0,0.0,0.0,400971.58,0.0,0.0,7243.13,441785.43,322.45,0.00,945189.93,68623.98
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3033330.8699999996,7768.5599999999995,439203.45,167224.54,0.0,1013813.91,0.0,1002535.54,1813.03,0.0,0.0,0.0,400971.84,0.0,0.0,7448.08,439203.45,320.48,0.00,945189.93,68623.98
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3005003.7299999995,8074.99,435514.76,167224.54,0.0,1013813.91,0.0,977590.28,1812.79,0.0,0.0,0.0,400972.45,0.0,0.0,7753.45,435514.76,321.54,0.00,945189.93,68623.98
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,428372.06,1915.2,65663.1,30835.78,0.0,125897.03,0.0,127003.18,3.37,0.0,0.0,0.0,77054.4,0.0,0.0,1915.20,65663.10,0.00,0.00,83226.75,42670.28
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,426000.01,1959.87,65346.28,30835.78,0.0,125897.03,0.0,124903.28,3.37,0.0,0.0,0.0,77054.4,0.0,0.0,1959.87,65346.28,0.00,0.00,83226.75,42670.28
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,422614.13,2025.35,64894.15,30835.78,0.0,125897.03,0.0,121904.05,3.37,0.0,0.0,0.0,77054.39,0.0,0.0,2025.35,64894.15,0.00,0.00,83226.75,42670.28
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,20464.32,126.27,2287.32,1016.35,0.0,2196.82,0.0,5860.33,3.36,0.0,0.0,0.0,8973.88,0.0,0.0,126.27,2287.32,0.00,0.00,2196.82,0.00
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,20336.78,129.23,2270.98,1016.35,0.0,2196.82,0.0,5746.17,3.36,0.0,0.0,0.0,8973.88,0.0,0.0,129.23,2270.98,0.00,0.00,2196.82,0.00
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,20155.67,133.6,2247.73,1016.35,0.0,2196.82,0.0,5583.92,3.36,0.0,0.0,0.0,8973.88,0.0,0.0,133.60,2247.73,0.00,0.00,2196.82,0.00
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1310685.35,39286.799999999996,205006.52,94750.45,0.0,323176.74,0.0,438105.85,3.39,0.0,0.0,0.0,210355.59,0.0,0.0,1441.38,205006.52,37845.42,0.00,259085.82,64090.92
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1307410.98,39333.03,204574.87,94750.45,0.0,323176.74,0.0,435216.91,3.39,0.0,0.0,0.0,210355.59,0.0,0.0,1482.54,204574.87,37850.49,0.00,259085.82,64090.92
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1302739.83,39399.280000000006,203960.47,94750.45,0.0,323176.74,0.0,431093.92,3.39,0.0,0.0,0.0,210355.59,0.0,0.0,1540.87,203960.47,37858.41,0.00,259085.82,64090.92
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,9268851.07,10557.89,1186887.14,644388.1,0.0,3682881.23,0.0,3065452.65,3.37,0.0,0.0,0.0,678680.69,0.0,0.0,10554.31,1186887.14,3.58,0.00,3555459.15,127422.08
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,9213734.379999999,10952.33,1180493.02,644388.1,0.0,3682881.23,0.0,3016335.63,3.37,0.0,0.0,0.0,678680.7,0.0,0.0,10948.66,1180493.02,3.67,0.00,3555459.15,127422.08
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,9135016.34,11533.76,1171379.21,644388.1,0.0,3682881.23,0.0,2946149.96,3.37,0.0,0.0,0.0,678680.71,0.0,0.0,11529.95,1171379.21,3.81,0.00,3555459.15,127422.08
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,5393519.25,878374.5800000001,1430272.58,625795.42,0.0,1182847.3,0.0,962469.97,76690.59,0.0,0.0,0.0,237068.8,0.0,0.0,1896.17,1430272.58,876478.41,0.00,1139112.10,43735.20
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,5380691.51,878653.51,1428790.98,625795.42,0.0,1182847.3,0.0,950835.43,76699.16,0.0,0.0,0.0,237069.71,0.0,0.0,1975.34,1428790.98,876678.17,0.00,1139112.10,43735.20
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5362356.109999999,878913.9400000001,1426803.53,625795.42,0.0,1182847.3,0.0,934235.13,76697.02,0.0,0.0,0.0,237063.77,0.0,0.0,2094.26,1426803.53,876819.68,0.00,1139112.10,43735.20
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,6332595.62,1273967.0,624969.93,438466.02,0.0,2167645.51,0.0,1668959.47,1160.19,0.0,0.0,0.0,157427.5,0.0,0.0,3691.67,624969.93,1270275.33,0.00,1394057.91,773587.60
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,6321044.04,1274181.01,623669.68,438466.02,0.0,2167645.51,0.0,1658494.13,1160.19,0.0,0.0,0.0,157427.5,0.0,0.0,3823.15,623669.68,1270357.86,0.00,1394057.91,773587.60
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,6304553.85,1274496.41,621814.68,438466.02,0.0,2167645.51,0.0,1643543.54,1160.19,0.0,0.0,0.0,157427.5,0.0,0.0,4018.17,621814.68,1270478.24,0.00,1394057.91,773587.60
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1291229.3,2638.99,180825.9,153603.74,0.0,239893.0,0.0,669990.69,3.37,0.0,0.0,0.0,44273.6,0.0,0.0,2638.99,180825.90,0.00,0.00,239893.00,0.00
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1276666.33,2772.32,179266.67,153603.74,0.0,239893.0,0.0,656853.62,3.37,0.0,0.0,0.0,44273.6,0.0,0.0,2772.32,179266.67,0.00,0.00,239893.00,0.00
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1255874.0,2972.17,177041.74,153603.74,0.0,239893.0,0.0,638086.38,3.37,0.0,0.0,0.0,44273.6,0.0,0.0,2972.17,177041.74,0.00,0.00,239893.00,0.00
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,229906.61000000002,1010.2299999999999,50284.09,34352.14,0.0,22443.33,0.0,114190.2,3.36,0.0,0.0,0.0,7623.25,0.0,0.0,1010.06,50284.09,0.17,0.00,22191.36,251.97
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,227436.15000000002,1044.22,49997.39,34352.14,0.0,22443.33,0.0,111972.45,3.36,0.0,0.0,0.0,7623.25,0.0,0.0,1044.05,49997.39,0.17,0.00,22191.36,251.97
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,223908.47,1094.63,49588.4,34352.14,0.0,22443.33,0.0,108803.35,3.36,0.0,0.0,0.0,7623.25,0.0,0.0,1094.46,49588.40,0.17,0.00,22191.36,251.97
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,995634.27,48585.28,148239.32,103109.51,0.0,347425.87,0.0,243757.73,108.79,0.0,0.0,0.0,104407.77,0.0,0.0,1514.49,148239.32,47070.79,0.00,281574.59,65851.28
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,991903.38,48648.99,147825.89,103109.51,0.0,347425.87,0.0,240437.23,108.71,0.0,0.0,0.0,104347.19,0.0,0.0,1549.17,147825.89,47099.82,0.00,281574.59,65851.28
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,986723.0599999999,48732.89,147242.75,103109.51,0.0,347425.87,0.0,235694.54,108.79,0.0,0.0,0.0,104408.71,0.0,0.0,1599.89,147242.75,47133.00,0.00,281574.59,65851.28
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2894950.91,50817.549999999996,492822.87,239041.7,0.0,829334.66,0.0,1168432.26,6039.05,0.0,0.0,0.0,108462.81,0.0,0.0,961.38,492822.87,49856.17,0.00,829334.66,0.00
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2870054.4899999998,50923.700000000004,490071.65,239041.7,0.0,829334.66,0.0,1146181.02,6038.95,0.0,0.0,0.0,108462.81,0.0,0.0,1005.15,490071.65,49918.55,0.00,829334.66,0.00
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2834233.2199999997,50824.78999999999,486186.47,239041.7,0.0,829334.66,0.0,1114345.56,6037.23,0.0,0.0,0.0,108462.81,0.0,0.0,1066.84,486186.47,49757.95,0.00,829334.66,0.00
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,154003.41999999998,272.92,21732.32,12106.19,0.0,29387.4,0.0,70159.49,1.13,0.0,0.0,0.0,20343.96,0.0,0.0,272.92,21732.32,0.00,0.00,29387.40,0.00
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,152466.16999999998,281.68,21562.81,12106.19,0.0,29387.4,0.0,68783.0,1.13,0.0,0.0,0.0,20343.96,0.0,0.0,281.68,21562.81,0.00,0.00,29387.40,0.00
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,150271.98,294.88,21321.44,12106.19,0.0,29387.4,0.0,66816.97,1.13,0.0,0.0,0.0,20343.96,0.0,0.0,294.88,21321.44,0.00,0.00,29387.40,0.00
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,126816.65000000001,350.2,17690.48,6626.33,0.0,37903.17,0.0,40525.35,3.37,0.0,0.0,0.0,23717.73,0.0,0.0,346.21,17690.48,3.99,0.00,18423.46,19479.71
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,126265.43,362.28999999999996,17632.11,6626.33,0.0,37903.17,0.0,40020.41,3.37,0.0,0.0,0.0,23717.73,0.0,0.0,358.28,17632.11,4.01,0.00,18423.46,19479.71
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,125478.97,380.35999999999996,17549.02,6626.33,0.0,37903.17,0.0,39298.96,3.37,0.0,0.0,0.0,23717.73,0.0,0.0,376.33,17549.02,4.03,0.00,18423.46,19479.71
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,313466.29000000004,67477.18,45668.82,16225.45,0.0,76546.73,0.0,47694.3,92.56,0.0,0.0,0.0,59761.25,0.0,0.0,189.92,45668.82,67287.26,0.00,37475.60,39071.13
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,313226.63,67481.48,45641.74,16225.45,0.0,76546.73,0.0,47477.43,92.57,0.0,0.0,0.0,59761.25,0.0,0.0,195.28,45641.74,67286.20,0.00,37475.60,39071.13
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,312889.35,67491.99,45604.13,16225.45,0.0,76546.73,0.0,47167.25,92.56,0.0,0.0,0.0,59761.25,0.0,0.0,203.14,45604.13,67288.85,0.00,37475.60,39071.13
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2538626.6999999997,6080.08,404076.02,394371.6,0.0,436362.0,0.0,1141693.28,3.38,0.0,0.0,0.0,156040.34,0.0,0.0,5487.98,404076.02,592.10,0.00,436362.00,0.00
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2514107.66,6276.490000000001,401132.55,394371.6,0.0,436362.0,0.0,1119921.3,3.38,0.0,0.0,0.0,156040.34,0.0,0.0,5685.10,401132.55,591.39,0.00,436362.00,0.00
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2479118.28,6574.049999999999,396937.37,394371.6,0.0,436362.0,0.0,1088829.54,3.38,0.0,0.0,0.0,156040.34,0.0,0.0,5981.49,396937.37,592.56,0.00,436362.00,0.00
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2231198.01,1145.29,337547.34,395231.18,0.0,509200.67,0.0,873078.06,3.39,0.0,0.0,0.0,114992.08,0.0,0.0,1145.29,337547.34,0.00,0.00,468847.72,40352.95
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2212214.01,1215.24,335234.33,395231.18,0.0,509200.67,0.0,856337.12,3.39,0.0,0.0,0.0,114992.08,0.0,0.0,1215.24,335234.33,0.00,0.00,468847.72,40352.95
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2185103.6999999997,1321.07,331933.82,395231.18,0.0,509200.67,0.0,832421.48,3.39,0.0,0.0,0.0,114992.09,0.0,0.0,1321.07,331933.82,0.00,0.00,468847.72,40352.95
