File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,28859.93,6585.79,627.52,1557.5,457.71,10338.53,0.0,173.28,0.0,0.0,0.0,0.0,9119.6,0.0,0.0,6585.79,627.52,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,27153.98,4209.76,513.64,1557.5,457.71,10338.53,0.0,957.13,0.0,0.0,0.0,0.0,9119.72,0.0,0.0,4209.76,513.64,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26875.22,3970.9,473.73,1557.5,457.71,10338.53,0.0,957.13,0.0,0.0,0.0,0.0,9119.72,0.0,0.0,3970.90,473.73,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,24607.2,2358.21,413.58,1557.5,457.71,10338.53,0.0,362.0,0.0,0.0,0.0,0.0,9119.67,0.0,0.0,2358.21,413.58,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,24530.190000000002,2307.68,387.1,1557.5,457.71,10338.53,0.0,362.0,0.0,0.0,0.0,0.0,9119.67,0.0,0.0,2307.68,387.10,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,24498.43,2285.91,377.11,1557.5,457.71,10338.53,0.0,362.0,0.0,0.0,0.0,0.0,9119.67,0.0,0.0,2285.91,377.11,0.00,0.00,8268.27,2070.26
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,43074.42,12761.51,1928.19,1774.64,457.71,16701.91,0.0,357.27,0.0,0.0,0.0,0.0,9093.18,0.0,0.0,12761.51,1928.19,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,42919.89,12761.51,1773.67,1774.64,457.71,16701.91,0.0,357.27,0.0,0.0,0.0,0.0,9093.18,0.0,0.0,12761.51,1773.67,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,39582.09,8111.65,1457.68,1774.64,457.71,16701.91,0.0,1985.31,0.0,0.0,0.0,0.0,9093.17,0.0,0.0,8111.65,1457.68,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,39001.34,7644.16,1344.43,1774.64,457.71,16701.91,0.0,1985.31,0.0,0.0,0.0,0.0,9093.17,0.0,0.0,7644.16,1344.43,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,34616.02,4662.63,1164.74,1774.64,457.71,16701.91,0.0,761.19,0.0,0.0,0.0,0.0,9093.18,0.0,0.0,4662.63,1164.74,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,34441.92,4562.72,1090.56,1774.64,457.71,16701.91,0.0,761.19,0.0,0.0,0.0,0.0,9093.18,0.0,0.0,4562.72,1090.56,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,34370.88,4519.68,1062.57,1774.64,457.71,16701.91,0.0,761.19,0.0,0.0,0.0,0.0,9093.18,0.0,0.0,4519.68,1062.57,0.00,0.00,13440.28,3261.63
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,26228.43,4152.06,537.89,1557.5,457.71,10338.53,0.0,115.82,0.0,0.0,0.0,0.0,9068.91,0.0,0.0,4152.06,537.89,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,26185.33,4152.06,494.78,1557.5,457.71,10338.53,0.0,115.82,0.0,0.0,0.0,0.0,9068.91,0.0,0.0,4152.06,494.78,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,25013.67,2556.03,404.23,1557.5,457.71,10338.53,0.0,630.76,0.0,0.0,0.0,0.0,9068.92,0.0,0.0,2556.03,404.23,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24809.1,2382.86,372.82,1557.5,457.71,10338.53,0.0,630.76,0.0,0.0,0.0,0.0,9068.92,0.0,0.0,2382.86,372.82,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23705.69,1715.66,312.96,1557.5,457.71,10338.53,0.0,254.37,0.0,0.0,0.0,0.0,9068.96,0.0,0.0,1715.66,312.96,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23648.89,1678.89,292.93,1557.5,457.71,10338.53,0.0,254.37,0.0,0.0,0.0,0.0,9068.96,0.0,0.0,1678.89,292.93,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23625.489999999998,1663.06,285.37,1557.5,457.71,10338.53,0.0,254.37,0.0,0.0,0.0,0.0,9068.96,0.0,0.0,1663.06,285.37,0.00,0.00,8268.27,2070.26
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,37225.01,7579.45,1438.01,1774.64,457.71,16701.91,0.0,227.89,0.0,0.0,0.0,0.0,9045.4,0.0,0.0,7579.45,1438.01,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,37109.770000000004,7579.45,1322.77,1774.64,457.71,16701.91,0.0,227.89,0.0,0.0,0.0,0.0,9045.4,0.0,0.0,7579.45,1322.77,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,34946.43,4600.36,1082.05,1774.64,457.71,16701.91,0.0,1284.37,0.0,0.0,0.0,0.0,9045.37,0.0,0.0,4600.36,1082.05,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34546.25,4284.26,997.98,1774.64,457.71,16701.91,0.0,1284.37,0.0,0.0,0.0,0.0,9045.37,0.0,0.0,4284.26,997.98,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,32463.65,3151.01,825.81,1774.64,457.71,16701.91,0.0,507.18,0.0,0.0,0.0,0.0,9045.38,0.0,0.0,3151.01,825.81,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,32343.5,3083.49,773.18,1774.64,457.71,16701.91,0.0,507.18,0.0,0.0,0.0,0.0,9045.38,0.0,0.0,3083.49,773.18,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,32294.550000000003,3054.4,753.33,1774.64,457.71,16701.91,0.0,507.18,0.0,0.0,0.0,0.0,9045.38,0.0,0.0,3054.40,753.33,0.00,0.00,13440.28,3261.63
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29930.84,6551.31,2122.68,1557.5,457.71,10338.53,0.0,220.46,0.0,0.0,0.0,0.0,8682.65,0.0,0.0,6551.31,2122.68,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29760.73,6551.31,1952.57,1557.5,457.71,10338.53,0.0,220.46,0.0,0.0,0.0,0.0,8682.65,0.0,0.0,6551.31,1952.57,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28034.11,4142.01,1611.92,1557.5,457.71,10338.53,0.0,1243.81,0.0,0.0,0.0,0.0,8682.62,0.0,0.0,4142.01,1611.92,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27666.44,3899.58,1486.69,1557.5,457.71,10338.53,0.0,1243.81,0.0,0.0,0.0,0.0,8682.62,0.0,0.0,3899.58,1486.69,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,25169.010000000002,2329.58,1327.97,1557.5,457.71,10338.53,0.0,475.0,0.0,0.0,0.0,0.0,8682.71,0.0,0.0,2329.58,1327.97,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,25034.08,2279.66,1242.97,1557.5,457.71,10338.53,0.0,475.0,0.0,0.0,0.0,0.0,8682.71,0.0,0.0,2279.66,1242.97,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,24980.5,2258.15,1210.89,1557.5,457.71,10338.53,0.0,475.0,0.0,0.0,0.0,0.0,8682.71,0.0,0.0,2258.15,1210.89,0.00,0.00,8268.27,2070.26
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,46182.729999999996,12613.5,5494.84,1774.64,457.71,16701.91,0.0,469.3,0.0,0.0,0.0,0.0,8670.83,0.0,0.0,12613.50,5494.84,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,45742.38,12613.5,5054.49,1774.64,457.71,16701.91,0.0,469.3,0.0,0.0,0.0,0.0,8670.83,0.0,0.0,12613.50,5054.49,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,42391.740000000005,7932.08,4183.79,1774.64,457.71,16701.91,0.0,2670.78,0.0,0.0,0.0,0.0,8670.82,0.0,0.0,7932.08,4183.79,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,41595.51,7460.9,3858.73,1774.64,457.71,16701.91,0.0,2670.78,0.0,0.0,0.0,0.0,8670.82,0.0,0.0,7460.90,3858.73,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,36649.08,4572.49,3434.63,1774.64,457.71,16701.91,0.0,1036.98,0.0,0.0,0.0,0.0,8670.71,0.0,0.0,4572.49,3434.63,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,36332.35,4474.51,3215.88,1774.64,457.71,16701.91,0.0,1036.98,0.0,0.0,0.0,0.0,8670.71,0.0,0.0,4474.51,3215.88,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,36207.6,4432.3,3133.35,1774.64,457.71,16701.91,0.0,1036.98,0.0,0.0,0.0,0.0,8670.71,0.0,0.0,4432.30,3133.35,0.00,0.00,13440.28,3261.63
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,26367.940000000002,4356.02,464.63,1557.5,457.71,10338.53,0.0,118.3,0.0,0.0,0.0,0.0,9075.25,0.0,0.0,4356.02,464.63,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,26330.7,4356.02,427.39,1557.5,457.71,10338.53,0.0,118.3,0.0,0.0,0.0,0.0,9075.25,0.0,0.0,4356.02,427.39,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,25127.08,2687.35,350.19,1557.5,457.71,10338.53,0.0,660.57,0.0,0.0,0.0,0.0,9075.22,0.0,0.0,2687.35,350.19,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24924.27,2511.75,322.99,1557.5,457.71,10338.53,0.0,660.57,0.0,0.0,0.0,0.0,9075.22,0.0,0.0,2511.75,322.99,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23685.79,1732.04,272.04,1557.5,457.71,10338.53,0.0,252.8,0.0,0.0,0.0,0.0,9075.17,0.0,0.0,1732.04,272.04,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23631.260000000002,1694.92,254.62,1557.5,457.71,10338.53,0.0,252.8,0.0,0.0,0.0,0.0,9075.17,0.0,0.0,1694.92,254.62,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23608.7,1678.93,248.05,1557.5,457.71,10338.53,0.0,252.8,0.0,0.0,0.0,0.0,9075.17,0.0,0.0,1678.93,248.05,0.00,0.00,8268.27,2070.26
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,38137.26,8500.5,1403.33,1774.64,457.71,16701.91,0.0,249.61,0.0,0.0,0.0,0.0,9049.54,0.0,0.0,8500.50,1403.33,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,38024.79,8500.5,1290.86,1774.64,457.71,16701.91,0.0,249.61,0.0,0.0,0.0,0.0,9049.54,0.0,0.0,8500.50,1290.86,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,35650.86,5205.97,1059.08,1774.64,457.71,16701.91,0.0,1401.96,0.0,0.0,0.0,0.0,9049.58,0.0,0.0,5205.97,1059.08,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35221.979999999996,4859.38,976.79,1774.64,457.71,16701.91,0.0,1401.96,0.0,0.0,0.0,0.0,9049.58,0.0,0.0,4859.38,976.79,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,32786.76,3444.32,815.44,1774.64,457.71,16701.91,0.0,543.24,0.0,0.0,0.0,0.0,9049.49,0.0,0.0,3444.32,815.44,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,32660.92,3370.52,763.4,1774.64,457.71,16701.91,0.0,543.24,0.0,0.0,0.0,0.0,9049.49,0.0,0.0,3370.52,763.40,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,32609.489999999998,3338.72,743.77,1774.64,457.71,16701.91,0.0,543.24,0.0,0.0,0.0,0.0,9049.49,0.0,0.0,3338.72,743.77,0.00,0.00,13440.28,3261.63
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,23290.07,1704.58,960.83,1557.5,457.71,10338.53,0.0,71.49,0.0,0.0,0.0,0.0,8199.44,0.0,0.0,1704.58,960.83,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,23213.07,1704.58,883.83,1557.5,457.71,10338.53,0.0,71.49,0.0,0.0,0.0,0.0,8199.44,0.0,0.0,1704.58,883.83,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,22705.6,1015.43,722.95,1557.5,457.71,10338.53,0.0,413.96,0.0,0.0,0.0,0.0,8199.51,0.0,0.0,1015.43,722.95,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,22574.2,940.2,666.78,1557.5,457.71,10338.53,0.0,413.96,0.0,0.0,0.0,0.0,8199.51,0.0,0.0,940.20,666.78,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,22049.87,774.34,546.69,1557.5,457.71,10338.53,0.0,175.73,0.0,0.0,0.0,0.0,8199.37,0.0,0.0,774.34,546.69,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21998.339999999997,757.75,511.74,1557.5,457.71,10338.53,0.0,175.73,0.0,0.0,0.0,0.0,8199.37,0.0,0.0,757.75,511.74,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21978.0,750.6,498.56,1557.5,457.71,10338.53,0.0,175.73,0.0,0.0,0.0,0.0,8199.37,0.0,0.0,750.60,498.56,0.00,0.00,8268.27,2070.26
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,33137.090000000004,3262.53,2585.76,1774.64,457.71,16701.91,0.0,160.72,0.0,0.0,0.0,0.0,8193.81,0.0,0.0,3262.53,2585.76,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,32929.86,3262.53,2378.54,1774.64,457.71,16701.91,0.0,160.72,0.0,0.0,0.0,0.0,8193.81,0.0,0.0,3262.53,2378.54,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31948.440000000002,1936.0,1947.09,1774.64,457.71,16701.91,0.0,937.09,0.0,0.0,0.0,0.0,8193.98,0.0,0.0,1936.00,1947.09,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31652.760000000002,1791.6,1795.81,1774.64,457.71,16701.91,0.0,937.09,0.0,0.0,0.0,0.0,8193.98,0.0,0.0,1791.60,1795.81,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30506.199999999997,1510.89,1464.35,1774.64,457.71,16701.91,0.0,402.66,0.0,0.0,0.0,0.0,8194.02,0.0,0.0,1510.89,1464.35,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30381.120000000003,1478.51,1371.65,1774.64,457.71,16701.91,0.0,402.66,0.0,0.0,0.0,0.0,8194.02,0.0,0.0,1478.51,1371.65,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30332.199999999997,1464.56,1336.68,1774.64,457.71,16701.91,0.0,402.66,0.0,0.0,0.0,0.0,8194.02,0.0,0.0,1464.56,1336.68,0.00,0.00,13440.28,3261.63
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,22735.13,1501.94,740.37,1557.5,457.71,10338.53,0.0,59.24,0.0,0.0,0.0,0.0,8079.83,0.0,0.0,1501.94,740.37,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,22675.79,1501.94,681.04,1557.5,457.71,10338.53,0.0,59.24,0.0,0.0,0.0,0.0,8079.83,0.0,0.0,1501.94,681.04,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,22226.47,894.87,556.13,1557.5,457.71,10338.53,0.0,341.85,0.0,0.0,0.0,0.0,8079.88,0.0,0.0,894.87,556.13,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,22117.010000000002,828.61,512.92,1557.5,457.71,10338.53,0.0,341.85,0.0,0.0,0.0,0.0,8079.88,0.0,0.0,828.61,512.92,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21679.67,691.51,433.46,1557.5,457.71,10338.53,0.0,121.03,0.0,0.0,0.0,0.0,8079.92,0.0,0.0,691.51,433.46,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21638.32,676.7,406.93,1557.5,457.71,10338.53,0.0,121.03,0.0,0.0,0.0,0.0,8079.92,0.0,0.0,676.70,406.93,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21621.93,670.31,396.92,1557.5,457.71,10338.53,0.0,121.03,0.0,0.0,0.0,0.0,8079.92,0.0,0.0,670.31,396.92,0.00,0.00,8268.27,2070.26
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,31734.18,2826.83,1777.83,1774.64,457.71,16701.91,0.0,123.49,0.0,0.0,0.0,0.0,8071.76,0.0,0.0,2826.83,1777.83,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,31591.71,2826.83,1635.35,1774.64,457.71,16701.91,0.0,123.49,0.0,0.0,0.0,0.0,8071.76,0.0,0.0,2826.83,1635.35,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30736.879999999997,1678.02,1336.92,1774.64,457.71,16701.91,0.0,715.95,0.0,0.0,0.0,0.0,8071.72,0.0,0.0,1678.02,1336.92,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30508.0,1553.01,1233.05,1774.64,457.71,16701.91,0.0,715.95,0.0,0.0,0.0,0.0,8071.72,0.0,0.0,1553.01,1233.05,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29618.11,1328.13,1028.89,1774.64,457.71,16701.91,0.0,255.07,0.0,0.0,0.0,0.0,8071.75,0.0,0.0,1328.13,1028.89,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29528.159999999996,1299.67,967.4,1774.64,457.71,16701.91,0.0,255.07,0.0,0.0,0.0,0.0,8071.75,0.0,0.0,1299.67,967.40,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29492.699999999997,1287.41,944.2,1774.64,457.71,16701.91,0.0,255.07,0.0,0.0,0.0,0.0,8071.75,0.0,0.0,1287.41,944.20,0.00,0.00,13440.28,3261.63
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,24242.510000000002,1819.87,1963.74,1557.5,457.71,10338.53,0.0,104.81,0.0,0.0,0.0,0.0,8000.35,0.0,0.0,1819.87,1963.74,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,24085.13,1819.87,1806.36,1557.5,457.71,10338.53,0.0,104.81,0.0,0.0,0.0,0.0,8000.35,0.0,0.0,1819.87,1806.36,0.00,0.00,8268.27,2070.26
