File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26562.01,528.6,1961.24,3129.96,0.0,12980.689999999999,0.0,315.13,0.0,0.0,0.0,0.0,7646.39,0.0,0.0,528.60,1961.24,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26425.269999999997,517.27,1835.83,3129.96,0.0,12980.689999999999,0.0,315.13,0.0,0.0,0.0,0.0,7646.39,0.0,0.0,517.27,1835.83,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26373.07,512.39,1788.51,3129.96,0.0,12980.689999999999,0.0,315.13,0.0,0.0,0.0,0.0,7646.39,0.0,0.0,512.39,1788.51,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26237.77,316.28,1904.21,3129.96,0.0,12980.689999999999,0.0,272.12,0.0,0.0,0.0,0.0,7634.52,0.0,0.0,316.28,1904.21,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26116.370000000003,307.04,1792.05,3129.96,0.0,12980.689999999999,0.0,272.12,0.0,0.0,0.0,0.0,7634.52,0.0,0.0,307.04,1792.05,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,25995.2,300.46,1677.45,3129.96,0.0,12980.689999999999,0.0,272.12,0.0,0.0,0.0,0.0,7634.52,0.0,0.0,300.46,1677.45,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,25949.13,297.63,1634.22,3129.96,0.0,12980.689999999999,0.0,272.12,0.0,0.0,0.0,0.0,7634.52,0.0,0.0,297.63,1634.22,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,31322.050000000003,1234.54,6175.29,3129.96,0.0,12980.689999999999,0.0,229.62,0.0,0.0,0.0,0.0,7571.95,0.0,0.0,1234.54,6175.29,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,30827.16,1234.54,5680.41,3129.96,0.0,12980.689999999999,0.0,229.62,0.0,0.0,0.0,0.0,7571.95,0.0,0.0,1234.54,5680.41,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30467.78,750.36,4655.79,3129.96,0.0,12980.689999999999,0.0,1377.12,0.0,0.0,0.0,0.0,7573.86,0.0,0.0,750.36,4655.79,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30054.5,698.8,4294.06,3129.96,0.0,12980.689999999999,0.0,1377.12,0.0,0.0,0.0,0.0,7573.86,0.0,0.0,698.80,4294.06,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28362.870000000003,512.63,3657.07,3129.96,0.0,12980.689999999999,0.0,513.31,0.0,0.0,0.0,0.0,7569.21,0.0,0.0,512.63,3657.07,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28117.77,501.64,3422.96,3129.96,0.0,12980.689999999999,0.0,513.31,0.0,0.0,0.0,0.0,7569.21,0.0,0.0,501.64,3422.96,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28024.7,496.91,3334.62,3129.96,0.0,12980.689999999999,0.0,513.31,0.0,0.0,0.0,0.0,7569.21,0.0,0.0,496.91,3334.62,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27738.85,285.33,3375.88,3129.96,0.0,12980.689999999999,0.0,432.02,0.0,0.0,0.0,0.0,7534.97,0.0,0.0,285.33,3375.88,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27531.47,277.0,3176.83,3129.96,0.0,12980.689999999999,0.0,432.02,0.0,0.0,0.0,0.0,7534.97,0.0,0.0,277.00,3176.83,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27322.16,271.07,2973.46,3129.96,0.0,12980.689999999999,0.0,432.02,0.0,0.0,0.0,0.0,7534.97,0.0,0.0,271.07,2973.46,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27242.87,268.51,2896.72,3129.96,0.0,12980.689999999999,0.0,432.02,0.0,0.0,0.0,0.0,7534.97,0.0,0.0,268.51,2896.72,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,32847.95,2411.69,6575.25,3129.96,0.0,12980.689999999999,0.0,273.65,0.0,0.0,0.0,0.0,7476.72,0.0,0.0,2411.69,6575.25,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,32321.019999999997,2411.69,6048.31,3129.96,0.0,12980.689999999999,0.0,273.65,0.0,0.0,0.0,0.0,7476.72,0.0,0.0,2411.69,6048.31,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31660.67,1467.25,4971.48,3129.96,0.0,12980.689999999999,0.0,1632.68,0.0,0.0,0.0,0.0,7478.63,0.0,0.0,1467.25,4971.48,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31173.690000000002,1366.52,4585.22,3129.96,0.0,12980.689999999999,0.0,1632.68,0.0,0.0,0.0,0.0,7478.63,0.0,0.0,1366.52,4585.22,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29153.68,987.48,3871.83,3129.96,0.0,12980.689999999999,0.0,703.19,0.0,0.0,0.0,0.0,7480.54,0.0,0.0,987.48,3871.83,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28885.56,966.32,3624.86,3129.96,0.0,12980.689999999999,0.0,703.19,0.0,0.0,0.0,0.0,7480.54,0.0,0.0,966.32,3624.86,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28783.260000000002,957.2,3531.68,3129.96,0.0,12980.689999999999,0.0,703.19,0.0,0.0,0.0,0.0,7480.54,0.0,0.0,957.20,3531.68,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28262.8,605.58,3519.35,3129.96,0.0,12980.689999999999,0.0,573.96,0.0,0.0,0.0,0.0,7453.26,0.0,0.0,605.58,3519.35,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28038.35,587.9,3312.58,3129.96,0.0,12980.689999999999,0.0,573.96,0.0,0.0,0.0,0.0,7453.26,0.0,0.0,587.90,3312.58,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27814.5,575.3,3101.33,3129.96,0.0,12980.689999999999,0.0,573.96,0.0,0.0,0.0,0.0,7453.26,0.0,0.0,575.30,3101.33,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27729.36,569.87,3021.62,3129.96,0.0,12980.689999999999,0.0,573.96,0.0,0.0,0.0,0.0,7453.26,0.0,0.0,569.87,3021.62,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,32120.379999999997,2874.47,5512.34,3129.96,0.0,12980.689999999999,0.0,238.28,0.0,0.0,0.0,0.0,7384.65,0.0,0.0,2874.47,5512.34,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,31678.629999999997,2874.47,5070.59,3129.96,0.0,12980.689999999999,0.0,238.28,0.0,0.0,0.0,0.0,7384.65,0.0,0.0,2874.47,5070.59,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30822.760000000002,1756.94,4158.34,3129.96,0.0,12980.689999999999,0.0,1410.3,0.0,0.0,0.0,0.0,7386.53,0.0,0.0,1756.94,4158.34,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30380.5,1637.76,3835.26,3129.96,0.0,12980.689999999999,0.0,1410.3,0.0,0.0,0.0,0.0,7386.53,0.0,0.0,1637.76,3835.26,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28620.260000000002,1173.56,3339.82,3129.96,0.0,12980.689999999999,0.0,605.42,0.0,0.0,0.0,0.0,7390.82,0.0,0.0,1173.56,3339.82,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28381.309999999998,1148.41,3126.01,3129.96,0.0,12980.689999999999,0.0,605.42,0.0,0.0,0.0,0.0,7390.82,0.0,0.0,1148.41,3126.01,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28289.8,1137.57,3045.34,3129.96,0.0,12980.689999999999,0.0,605.42,0.0,0.0,0.0,0.0,7390.82,0.0,0.0,1137.57,3045.34,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27622.370000000003,675.61,2989.64,3129.96,0.0,12980.689999999999,0.0,473.69,0.0,0.0,0.0,0.0,7372.78,0.0,0.0,675.61,2989.64,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27426.370000000003,655.89,2813.36,3129.96,0.0,12980.689999999999,0.0,473.69,0.0,0.0,0.0,0.0,7372.78,0.0,0.0,655.89,2813.36,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27232.21,641.83,2633.26,3129.96,0.0,12980.689999999999,0.0,473.69,0.0,0.0,0.0,0.0,7372.78,0.0,0.0,641.83,2633.26,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27158.2,635.78,2565.3,3129.96,0.0,12980.689999999999,0.0,473.69,0.0,0.0,0.0,0.0,7372.78,0.0,0.0,635.78,2565.30,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,38317.35,6227.43,7915.49,3129.96,0.0,12980.689999999999,0.0,392.62,0.0,0.0,0.0,0.0,7671.15,0.0,0.0,6227.43,7915.49,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,37683.0,6227.43,7281.15,3129.96,0.0,12980.689999999999,0.0,392.62,0.0,0.0,0.0,0.0,7671.15,0.0,0.0,6227.43,7281.15,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,36023.88,3939.99,5998.98,3129.96,0.0,12980.689999999999,0.0,2299.31,0.0,0.0,0.0,0.0,7674.94,0.0,0.0,3939.99,5998.98,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35327.14,3709.34,5532.9,3129.96,0.0,12980.689999999999,0.0,2299.31,0.0,0.0,0.0,0.0,7674.94,0.0,0.0,3709.34,5532.90,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31897.660000000003,2267.29,4887.96,3129.96,0.0,12980.689999999999,0.0,951.35,0.0,0.0,0.0,0.0,7680.42,0.0,0.0,2267.29,4887.96,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31536.16,2218.71,4575.04,3129.96,0.0,12980.689999999999,0.0,951.35,0.0,0.0,0.0,0.0,7680.42,0.0,0.0,2218.71,4575.04,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31397.17,2197.77,4456.98,3129.96,0.0,12980.689999999999,0.0,951.35,0.0,0.0,0.0,0.0,7680.42,0.0,0.0,2197.77,4456.98,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30278.489999999998,1445.17,4324.3,3129.96,0.0,12980.689999999999,0.0,734.85,0.0,0.0,0.0,0.0,7663.52,0.0,0.0,1445.17,4324.30,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29981.33,1402.98,4069.33,3129.96,0.0,12980.689999999999,0.0,734.85,0.0,0.0,0.0,0.0,7663.52,0.0,0.0,1402.98,4069.33,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29690.760000000002,1372.91,3808.82,3129.96,0.0,12980.689999999999,0.0,734.85,0.0,0.0,0.0,0.0,7663.52,0.0,0.0,1372.91,3808.82,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29579.510000000002,1359.96,3710.53,3129.96,0.0,12980.689999999999,0.0,734.85,0.0,0.0,0.0,0.0,7663.52,0.0,0.0,1359.96,3710.53,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,35665.1,6296.6,5059.78,3129.96,0.0,12980.689999999999,0.0,304.23,0.0,0.0,0.0,0.0,7893.84,0.0,0.0,6296.60,5059.78,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,35259.61,6296.6,4654.29,3129.96,0.0,12980.689999999999,0.0,304.23,0.0,0.0,0.0,0.0,7893.84,0.0,0.0,6296.60,4654.29,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,33588.92,4008.97,3814.98,3129.96,0.0,12980.689999999999,0.0,1757.32,0.0,0.0,0.0,0.0,7897.0,0.0,0.0,4008.97,3814.98,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33061.16,3777.61,3518.58,3129.96,0.0,12980.689999999999,0.0,1757.32,0.0,0.0,0.0,0.0,7897.0,0.0,0.0,3777.61,3518.58,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30135.22,2336.98,3056.12,3129.96,0.0,12980.689999999999,0.0,726.43,0.0,0.0,0.0,0.0,7905.04,0.0,0.0,2336.98,3056.12,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29889.5,2286.91,2860.47,3129.96,0.0,12980.689999999999,0.0,726.43,0.0,0.0,0.0,0.0,7905.04,0.0,0.0,2286.91,2860.47,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29794.1,2265.33,2786.66,3129.96,0.0,12980.689999999999,0.0,726.43,0.0,0.0,0.0,0.0,7905.04,0.0,0.0,2265.33,2786.66,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28840.620000000003,1530.76,2736.68,3129.96,0.0,12980.689999999999,0.0,555.4,0.0,0.0,0.0,0.0,7907.13,0.0,0.0,1530.76,2736.68,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28634.57,1486.07,2575.32,3129.96,0.0,12980.689999999999,0.0,555.4,0.0,0.0,0.0,0.0,7907.13,0.0,0.0,1486.07,2575.32,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28437.86,1454.23,2410.45,3129.96,0.0,12980.689999999999,0.0,555.4,0.0,0.0,0.0,0.0,7907.13,0.0,0.0,1454.23,2410.45,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28361.93,1440.51,2348.25,3129.96,0.0,12980.689999999999,0.0,555.4,0.0,0.0,0.0,0.0,7907.13,0.0,0.0,1440.51,2348.25,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,37522.06,5184.59,8480.74,3129.96,0.0,12980.689999999999,0.0,383.81,0.0,0.0,0.0,0.0,7362.27,0.0,0.0,5184.59,8480.74,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,36842.42,5184.59,7801.1,3129.96,0.0,12980.689999999999,0.0,383.81,0.0,0.0,0.0,0.0,7362.27,0.0,0.0,5184.59,7801.10,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,35435.03,3282.38,6415.18,3129.96,0.0,12980.689999999999,0.0,2261.11,0.0,0.0,0.0,0.0,7365.71,0.0,0.0,3282.38,6415.18,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34742.950000000004,3088.73,5916.76,3129.96,0.0,12980.689999999999,0.0,2261.11,0.0,0.0,0.0,0.0,7365.71,0.0,0.0,3088.73,5916.76,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31612.25,1946.26,5228.75,3129.96,0.0,12980.689999999999,0.0,955.5,0.0,0.0,0.0,0.0,7371.09,0.0,0.0,1946.26,5228.75,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31235.809999999998,1904.55,4894.01,3129.96,0.0,12980.689999999999,0.0,955.5,0.0,0.0,0.0,0.0,7371.09,0.0,0.0,1904.55,4894.01,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31091.55,1886.59,4767.72,3129.96,0.0,12980.689999999999,0.0,955.5,0.0,0.0,0.0,0.0,7371.09,0.0,0.0,1886.59,4767.72,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30098.879999999997,1263.16,4628.66,3129.96,0.0,12980.689999999999,0.0,751.08,0.0,0.0,0.0,0.0,7345.33,0.0,0.0,1263.16,4628.66,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29789.08,1226.28,4355.74,3129.96,0.0,12980.689999999999,0.0,751.08,0.0,0.0,0.0,0.0,7345.33,0.0,0.0,1226.28,4355.74,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29483.96,1200.0,4076.9,3129.96,0.0,12980.689999999999,0.0,751.08,0.0,0.0,0.0,0.0,7345.33,0.0,0.0,1200.00,4076.90,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29367.43,1188.68,3971.69,3129.96,0.0,12980.689999999999,0.0,751.08,0.0,0.0,0.0,0.0,7345.33,0.0,0.0,1188.68,3971.69,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,39589.39,9875.49,6187.48,3129.96,0.0,12980.689999999999,0.0,439.14,0.0,0.0,0.0,0.0,6976.63,0.0,0.0,9875.49,6187.48,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,39093.53,9875.49,5691.62,3129.96,0.0,12980.689999999999,0.0,439.14,0.0,0.0,0.0,0.0,6976.63,0.0,0.0,9875.49,5691.62,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,36448.39,6116.92,4710.4,3129.96,0.0,12980.689999999999,0.0,2527.34,0.0,0.0,0.0,0.0,6983.08,0.0,0.0,6116.92,4710.40,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35700.49,5734.99,4344.43,3129.96,0.0,12980.689999999999,0.0,2527.34,0.0,0.0,0.0,0.0,6983.08,0.0,0.0,5734.99,4344.43,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31546.75,3605.83,3871.96,3129.96,0.0,12980.689999999999,0.0,956.43,0.0,0.0,0.0,0.0,7001.88,0.0,0.0,3605.83,3871.96,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31221.61,3528.57,3624.08,3129.96,0.0,12980.689999999999,0.0,956.43,0.0,0.0,0.0,0.0,7001.88,0.0,0.0,3528.57,3624.08,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31094.800000000003,3495.28,3530.56,3129.96,0.0,12980.689999999999,0.0,956.43,0.0,0.0,0.0,0.0,7001.88,0.0,0.0,3495.28,3530.56,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29539.33,2284.16,3419.37,3129.96,0.0,12980.689999999999,0.0,705.85,0.0,0.0,0.0,0.0,7019.3,0.0,0.0,2284.16,3419.37,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29271.03,2217.47,3217.75,3129.96,0.0,12980.689999999999,0.0,705.85,0.0,0.0,0.0,0.0,7019.3,0.0,0.0,2217.47,3217.75,0.00,0.00,5167.03,7813.66
